,Depth,Longitude,Latitude,Temperature,Salinity,Density
4191,750.0,79.5,6.5,8.2242,34.99749,30.65046
4192,750.0,79.5,7.5,8.1774,35.00209,30.652237
4193,750.0,79.5,8.5,,,
4194,750.0,79.5,9.5,,,
4195,750.0,79.5,10.5,,,
4196,750.0,79.5,11.5,,,
4197,750.0,79.5,12.5,,,
4198,750.0,79.5,13.5,,,
4199,750.0,79.5,14.5,,,
4200,800.0,70.5,5.5,8.434991,35.09929,30.937878
4201,800.0,70.5,6.5,8.45969,35.10339,30.935223
4202,800.0,70.5,7.5,8.55901,35.11879,30.929995
4203,800.0,70.5,8.5,8.72711,35.149887,30.924986
4204,800.0,70.5,9.5,8.93901,35.19489,30.921902
4205,800.0,70.5,10.5,9.162291,35.24681,30.921082
4206,800.0,70.5,11.5,9.369309,35.297287,30.922087
4207,800.0,70.5,12.5,9.54559,35.340187,30.92412
4208,800.0,70.5,13.5,9.690909,35.37521,30.926487
4209,800.0,70.5,14.5,9.8169,35.40631,30.928936
4210,800.0,71.5,5.5,8.392091,35.0955,30.94244
4211,800.0,71.5,6.5,8.364691,35.090187,30.941914
4212,800.0,71.5,7.5,8.47089,35.10489,30.936592
4213,800.0,71.5,8.5,8.64361,35.136612,30.93142
4214,800.0,71.5,9.5,8.85859,35.182587,30.927523
4215,800.0,71.5,10.5,9.093209,35.236813,30.925032
4216,800.0,71.5,11.5,9.322709,35.29099,30.923641
4217,800.0,71.5,12.5,9.52579,35.337112,30.922983
4218,800.0,71.5,13.5,9.6884,35.371487,30.922665
4219,800.0,71.5,14.5,9.8406,35.40329,30.922358
4220,800.0,72.5,5.5,8.38469,35.10461,30.949005
4221,800.0,72.5,6.5,8.171809,35.06289,30.95215
4222,800.0,72.5,7.5,8.3625,35.08389,30.943508
4223,800.0,72.5,8.5,8.552991,35.11939,30.939224
4224,800.0,72.5,9.5,8.767409,35.1669,30.935734
4225,800.0,72.5,10.5,9.0109,35.2246,30.932045
4226,800.0,72.5,11.5,9.264791,35.284313,30.927479
4227,800.0,72.5,12.5,9.50101,35.336388,30.922823
4228,800.0,72.5,13.5,9.658991,35.36291,30.918938
4229,800.0,72.5,14.5,9.907009,35.40411,30.913034
4230,800.0,73.5,5.5,,,
4231,800.0,73.5,6.5,,,
4232,800.0,73.5,7.5,8.27811,35.05409,30.9465
4233,800.0,73.5,8.5,8.4647,35.098213,30.948128
4234,800.0,73.5,9.5,8.66279,35.14669,30.947369
4235,800.0,73.5,10.5,8.919609,35.210712,30.943233
4236,800.0,73.5,11.5,9.20979,35.28119,30.933916
4237,800.0,73.5,12.5,9.5326,35.3556,30.922905
4238,800.0,73.5,13.5,9.521009,35.33591,30.917564
4239,800.0,73.5,14.5,,,
4240,800.0,74.5,5.5,8.091491,35.011,30.92957
4241,800.0,74.5,6.5,8.14261,35.01339,30.943073
4242,800.0,74.5,7.5,8.243291,35.04441,30.951212
4243,800.0,74.5,8.5,8.377,35.077713,30.960434
4244,800.0,74.5,9.5,8.5132,35.116188,30.964457
4245,800.0,74.5,10.5,8.803491,35.19249,30.96163
4246,800.0,74.5,11.5,9.119309,35.27391,30.943378
4247,800.0,74.5,12.5,,,
4248,800.0,74.5,13.5,,,
4249,800.0,74.5,14.5,,,
4250,800.0,75.5,5.5,8.028609,35.00629,30.936808
4251,800.0,75.5,6.5,8.09211,35.01461,30.943274
4252,800.0,75.5,7.5,8.17549,35.03349,30.954866
4253,800.0,75.5,8.5,8.292191,35.05481,30.978271
4254,800.0,75.5,9.5,8.216909,35.05109,30.989462
4255,800.0,75.5,10.5,8.665991,35.17009,30.99637
4256,800.0,75.5,11.5,,,
4257,800.0,75.5,12.5,,,
4258,800.0,75.5,13.5,,,
4259,800.0,75.5,14.5,,,
4260,800.0,76.5,5.5,7.98679,35.00179,30.936861
4261,800.0,76.5,6.5,8.0336,35.00811,30.938168
4262,800.0,76.5,7.5,8.07619,35.02129,30.94712
4263,800.0,76.5,8.5,,,
4264,800.0,76.5,9.5,,,
4265,800.0,76.5,10.5,,,
4266,800.0,76.5,11.5,,,
4267,800.0,76.5,12.5,,,
4268,800.0,76.5,13.5,,,
4269,800.0,76.5,14.5,,,
4270,800.0,77.5,5.5,7.96219,34.9973,30.93337
4271,800.0,77.5,6.5,7.99471,34.9973,30.924913
4272,800.0,77.5,7.5,,,
4273,800.0,77.5,8.5,,,
4274,800.0,77.5,9.5,,,
4275,800.0,77.5,10.5,,,
4276,800.0,77.5,11.5,,,
4277,800.0,77.5,12.5,,,
4278,800.0,77.5,13.5,,,
4279,800.0,77.5,14.5,,,
4280,800.0,78.5,5.5,7.951,34.99519,30.932793
4281,800.0,78.5,6.5,7.98981,35.000988,30.924988
4282,800.0,78.5,7.5,8.0515,35.0278,30.914885
4283,800.0,78.5,8.5,,,
4284,800.0,78.5,9.5,,,
4285,800.0,78.5,10.5,,,
4286,800.0,78.5,11.5,,,
4287,800.0,78.5,12.5,,,
4288,800.0,78.5,13.5,,,
4289,800.0,78.5,14.5,,,
4290,800.0,79.5,5.5,7.93489,34.98829,30.93415
4291,800.0,79.5,6.5,7.96961,34.9845,30.92688
4292,800.0,79.5,7.5,8.00661,34.999287,30.922613
4293,800.0,79.5,8.5,,,
4294,800.0,79.5,9.5,,,
4295,800.0,79.5,10.5,,,
4296,800.0,79.5,11.5,,,
4297,800.0,79.5,12.5,,,
4298,800.0,79.5,13.5,,,
4299,800.0,79.5,14.5,,,
4300,850.0,70.5,5.5,8.088909,35.08279,31.210255
4301,850.0,70.5,6.5,8.12431,35.08641,31.206541
4302,850.0,70.5,7.5,8.22071,35.09879,31.200956
4303,850.0,70.5,8.5,8.37689,35.12539,31.195751
4304,850.0,70.5,9.5,8.575,35.16639,31.192598
4305,850.0,70.5,10.5,8.788891,35.21641,31.191957
4306,850.0,70.5,11.5,8.992591,35.26731,31.19356
4307,850.0,70.5,12.5,9.168409,35.3114,31.19641
4308,850.0,70.5,13.5,9.31299,35.346287,31.199448
4309,850.0,70.5,14.5,9.435209,35.37561,31.202217
4310,850.0,71.5,5.5,8.036409,35.0801,31.215992
4311,850.0,71.5,6.5,8.03451,35.07509,31.213343
4312,850.0,71.5,7.5,8.13431,35.084988,31.207369
4313,850.0,71.5,8.5,8.288309,35.110413,31.201803
4314,850.0,71.5,9.5,8.483891,35.151413,31.197708
4315,850.0,71.5,10.5,8.70611,35.20409,31.195478
4316,850.0,71.5,11.5,8.9335,35.260387,31.195034
4317,850.0,71.5,12.5,9.143709,35.310013,31.195707
4318,850.0,71.5,13.5,9.3148,35.3447,31.196396
4319,850.0,71.5,14.5,9.46629,35.3737,31.196808
4320,850.0,72.5,5.5,8.0205,35.09189,31.223227
4321,850.0,72.5,6.5,7.8718,35.05341,31.222668
4322,850.0,72.5,7.5,8.034691,35.06469,31.21377
4323,850.0,72.5,8.5,8.19051,35.09089,31.208887
4324,850.0,72.5,9.5,8.3742,35.13121,31.204878
4325,850.0,72.5,10.5,8.597509,35.18659,31.201382
4326,850.0,72.5,11.5,8.84899,35.25089,31.198332
4327,850.0,72.5,12.5,9.1088,35.31301,31.195961
4328,850.0,72.5,13.5,9.29959,35.34111,31.193262
4329,850.0,72.5,14.5,9.55511,35.377213,31.189556
4330,850.0,73.5,5.5,,,
4331,850.0,73.5,6.5,,,
4332,850.0,73.5,7.5,7.96459,35.03549,31.216522
4333,850.0,73.5,8.5,8.09231,35.06781,31.216906
4334,850.0,73.5,9.5,8.241891,35.104687,31.214725
4335,850.0,73.5,10.5,8.4606905,35.162388,31.210157
4336,850.0,73.5,11.5,8.73881,35.239487,31.203331
4337,850.0,73.5,12.5,9.11871,35.34369,31.197361
4338,850.0,73.5,13.5,9.2003,35.324913,31.191265
4339,850.0,73.5,14.5,,,
4340,850.0,74.5,5.5,7.7691,35.00251,31.20823
4341,850.0,74.5,6.5,7.839,35.00991,31.21739
4342,850.0,74.5,7.5,7.9035,35.028587,31.221972
4343,850.0,74.5,8.5,7.98481,35.04771,31.228422
4344,850.0,74.5,9.5,8.0568905,35.0666,31.228941
4345,850.0,74.5,10.5,8.273391,35.123413,31.223122
4346,850.0,74.5,11.5,8.52289,35.20179,31.208735
4347,850.0,74.5,12.5,,,
4348,850.0,74.5,13.5,,,
4349,850.0,74.5,14.5,,,
4350,850.0,75.5,5.5,7.69129,34.996387,31.2127
4351,850.0,75.5,6.5,7.75731,35.006687,31.21693
4352,850.0,75.5,7.5,7.8233,35.02219,31.225609
4353,850.0,75.5,8.5,7.88901,35.0326,31.246258
4354,850.0,75.5,9.5,7.73449,34.99671,31.250551
4355,850.0,75.5,10.5,8.05869,35.06531,31.2455
4356,850.0,75.5,11.5,,,
4357,850.0,75.5,12.5,,,
4358,850.0,75.5,13.5,,,
4359,850.0,75.5,14.5,,,
4360,850.0,76.5,5.5,7.63701,34.9907,31.211987
4361,850.0,76.5,6.5,7.6846,35.00029,31.211845
4362,850.0,76.5,7.5,7.74301,35.02219,31.217651
4363,850.0,76.5,8.5,,,
4364,850.0,76.5,9.5,,,
4365,850.0,76.5,10.5,,,
4366,850.0,76.5,11.5,,,
4367,850.0,76.5,12.5,,,
4368,850.0,76.5,13.5,,,
4369,850.0,76.5,14.5,,,
4370,850.0,77.5,5.5,7.59501,34.983387,31.208866
4371,850.0,77.5,6.5,7.61261,34.98349,31.200323
4372,850.0,77.5,7.5,,,
4373,850.0,77.5,8.5,,,
4374,850.0,77.5,9.5,,,
4375,850.0,77.5,10.5,,,
4376,850.0,77.5,11.5,,,
4377,850.0,77.5,12.5,,,
4378,850.0,77.5,13.5,,,
4379,850.0,77.5,14.5,,,
4380,850.0,78.5,5.5,7.5699,34.97871,31.208567
4381,850.0,78.5,6.5,7.58321,34.982113,31.200972
4382,850.0,78.5,7.5,7.60981,35.0036,31.190865
4383,850.0,78.5,8.5,,,
4384,850.0,78.5,9.5,,,
4385,850.0,78.5,10.5,,,
4386,850.0,78.5,11.5,,,
4387,850.0,78.5,12.5,,,
4388,850.0,78.5,13.5,,,
4389,850.0,78.5,14.5,,,
4390,850.0,79.5,5.5,7.54901,34.9709,31.209702
4391,850.0,79.5,6.5,7.5459,34.96349,31.203594
4392,850.0,79.5,7.5,7.56491,34.97671,31.198645
4393,850.0,79.5,8.5,,,
4394,850.0,79.5,9.5,,,
4395,850.0,79.5,10.5,,,
4396,850.0,79.5,11.5,,,
4397,850.0,79.5,12.5,,,
4398,850.0,79.5,13.5,,,
4399,850.0,79.5,14.5,,,
4400,900.0,70.5,5.5,7.76609,35.06859,31.480219
4401,900.0,70.5,6.5,7.80311,35.071213,31.475018
4402,900.0,70.5,7.5,7.89021,35.08209,31.4686
4403,900.0,70.5,8.5,8.0329,35.1066,31.463537
4404,900.0,70.5,9.5,8.217409,35.1447,31.46127
4405,900.0,70.5,10.5,8.419991,35.191113,31.461855
4406,900.0,70.5,11.5,8.61241,35.23779,31.46465
4407,900.0,70.5,12.5,8.77471,35.27749,31.468412
4408,900.0,70.5,13.5,8.9031,35.308388,31.471893
4409,900.0,70.5,14.5,9.016,35.3353,31.474442
4410,900.0,71.5,5.5,7.73009,35.06609,31.486225
4411,900.0,71.5,6.5,7.72159,35.05971,31.480984
4412,900.0,71.5,7.5,7.78911,35.06691,31.474472
4413,900.0,71.5,8.5,7.91601,35.08989,31.470057
4414,900.0,71.5,9.5,8.09351,35.12809,31.468094
4415,900.0,71.5,10.5,8.30691,35.1772,31.468264
4416,900.0,71.5,11.5,8.53019,35.22861,31.469858
4417,900.0,71.5,12.5,8.733809,35.27279,31.471779
4418,900.0,71.5,13.5,8.88301,35.301712,31.472858
4419,900.0,71.5,14.5,9.015309,35.326912,31.472296
4420,900.0,72.5,5.5,7.74631,35.07829,31.494436
4421,900.0,72.5,6.5,7.5899,35.03981,31.487633
4422,900.0,72.5,7.5,7.66329,35.046112,31.479546
4423,900.0,72.5,8.5,7.77411,35.0696,31.477848
4424,900.0,72.5,9.5,7.93391,35.107788,31.47807
4425,900.0,72.5,10.5,8.151891,35.15961,31.478905
4426,900.0,72.5,11.5,8.412809,35.21751,31.479137
4427,900.0,72.5,12.5,8.6951,35.2724,31.478079
4428,900.0,72.5,13.5,8.848209,35.29149,31.475643
4429,900.0,72.5,14.5,9.05389,35.3223,31.469175
4430,900.0,73.5,5.5,,,
4431,900.0,73.5,6.5,,,
4432,900.0,73.5,7.5,7.52271,35.01491,31.479137
4433,900.0,73.5,8.5,7.61641,35.04661,31.486403
4434,900.0,73.5,9.5,7.7402,35.08379,31.491667
4435,900.0,73.5,10.5,7.9549,35.138912,31.494621
4436,900.0,73.5,11.5,8.2519,35.20531,31.493193
4437,900.0,73.5,12.5,8.75839,35.301487,31.487362
4438,900.0,73.5,13.5,8.74171,35.2649,31.48298
4439,900.0,73.5,14.5,,,
4440,900.0,74.5,5.5,7.40319,34.986313,31.471693
4441,900.0,74.5,6.5,7.37819,34.986088,31.475044
4442,900.0,74.5,7.5,7.42951,35.00549,31.48565
4443,900.0,74.5,8.5,7.45719,35.026913,31.49818
4444,900.0,74.5,9.5,7.49471,35.05291,31.509914
4445,900.0,74.5,10.5,7.69941,35.11291,31.517164
4446,900.0,74.5,11.5,7.88221,35.1646,31.513296
4447,900.0,74.5,12.5,,,
4448,900.0,74.5,13.5,,,
4449,900.0,74.5,14.5,,,
4450,900.0,75.5,5.5,7.33171,34.97861,31.478855
4451,900.0,75.5,6.5,7.3491,34.983288,31.480902
4452,900.0,75.5,7.5,7.36241,34.99519,31.490225
4453,900.0,75.5,8.5,7.30629,35.0083,31.51099
4454,900.0,75.5,9.5,7.10871,34.995487,31.533585
4455,900.0,75.5,10.5,7.47981,35.09801,31.5519
4456,900.0,75.5,11.5,,,
4457,900.0,75.5,12.5,,,
4458,900.0,75.5,13.5,,,
4459,900.0,75.5,14.5,,,
4460,900.0,76.5,5.5,7.29691,34.97161,31.480684
4461,900.0,76.5,6.5,7.32959,34.97429,31.47932
4462,900.0,76.5,7.5,7.36519,34.984413,31.483696
4463,900.0,76.5,8.5,,,
4464,900.0,76.5,9.5,,,
4465,900.0,76.5,10.5,,,
4466,900.0,76.5,11.5,,,
4467,900.0,76.5,12.5,,,
4468,900.0,76.5,13.5,,,
4469,900.0,76.5,14.5,,,
4470,900.0,77.5,5.5,7.2754,34.964,31.480068
4471,900.0,77.5,6.5,7.31339,34.95879,31.471525
4472,900.0,77.5,7.5,,,
4473,900.0,77.5,8.5,,,
4474,900.0,77.5,9.5,,,
4475,900.0,77.5,10.5,,,
4476,900.0,77.5,11.5,,,
4477,900.0,77.5,12.5,,,
4478,900.0,77.5,13.5,,,
4479,900.0,77.5,14.5,,,
4480,900.0,78.5,5.5,7.26469,34.95961,31.481579
4481,900.0,78.5,6.5,7.33719,34.95711,31.47409
4482,900.0,78.5,7.5,7.48769,34.976887,31.464355
4483,900.0,78.5,8.5,,,
4484,900.0,78.5,9.5,,,
4485,900.0,78.5,10.5,,,
4486,900.0,78.5,11.5,,,
4487,900.0,78.5,12.5,,,
4488,900.0,78.5,13.5,,,
4489,900.0,78.5,14.5,,,
4490,900.0,79.5,5.5,7.23501,34.95431,31.483953
4491,900.0,79.5,6.5,7.28969,34.945087,31.478199
4492,900.0,79.5,7.5,7.45411,34.95519,31.468908
4493,900.0,79.5,8.5,,,
4494,900.0,79.5,9.5,,,
4495,900.0,79.5,10.5,,,
4496,900.0,79.5,11.5,,,
4497,900.0,79.5,12.5,,,
4498,900.0,79.5,13.5,,,
4499,900.0,79.5,14.5,,,
4500,950.0,70.5,5.5,7.43001,35.0493,31.747519
4501,950.0,70.5,6.5,7.46881,35.053112,31.742556
4502,950.0,70.5,7.5,7.55839,35.06481,31.73618
4503,950.0,70.5,8.5,7.69969,35.08861,31.731201
4504,950.0,70.5,9.5,7.87709,35.1241,31.729076
4505,950.0,70.5,10.5,8.0685,35.166687,31.729696
4506,950.0,70.5,11.5,8.25031,35.209713,31.732243
4507,950.0,70.5,12.5,8.404209,35.24719,31.735533
4508,950.0,70.5,13.5,8.52569,35.27699,31.738636
4509,950.0,70.5,14.5,8.63001,35.302612,31.741203
4510,950.0,71.5,5.5,7.39649,35.047,31.752398
4511,950.0,71.5,6.5,7.39481,35.043,31.747276
4512,950.0,71.5,7.5,7.46779,35.05091,31.740948
4513,950.0,71.5,8.5,7.59751,35.072388,31.736752
4514,950.0,71.5,9.5,7.77219,35.106888,31.73506
4515,950.0,71.5,10.5,7.97661,35.15111,31.735338
4516,950.0,71.5,11.5,8.188291,35.199,31.736908
4517,950.0,71.5,12.5,8.374009,35.241287,31.738842
4518,950.0,71.5,13.5,8.50021,35.26959,31.740305
4519,950.0,71.5,14.5,8.60799,35.292587,31.740946
4520,950.0,72.5,5.5,7.40581,35.05751,31.759338
4521,950.0,72.5,6.5,7.27449,35.026188,31.75214
4522,950.0,72.5,7.5,7.35389,35.032112,31.744417
4523,950.0,72.5,8.5,7.47409,35.051987,31.742575
4524,950.0,72.5,9.5,7.63771,35.08391,31.742508
4525,950.0,72.5,10.5,7.8498898,35.12849,31.743042
4526,950.0,72.5,11.5,8.10359,35.184,31.743835
4527,950.0,72.5,12.5,8.35771,35.23881,31.744028
4528,950.0,72.5,13.5,8.4645,35.26001,31.743134
4529,950.0,72.5,14.5,8.6236,35.28681,31.740414
4530,950.0,73.5,5.5,,,
4531,950.0,73.5,6.5,,,
4532,950.0,73.5,7.5,7.21831,35.00469,31.742516
4533,950.0,73.5,8.5,7.33161,35.027687,31.748283
4534,950.0,73.5,9.5,7.46569,35.05381,31.751604
4535,950.0,73.5,10.5,7.66609,35.09331,31.752731
4536,950.0,73.5,11.5,7.9891,35.16381,31.75307
4537,950.0,73.5,12.5,8.459909,35.26349,31.75127
4538,950.0,73.5,13.5,8.35701,35.2404,31.74825
4539,950.0,73.5,14.5,,,
4540,950.0,74.5,5.5,7.0671,34.97341,31.736818
4541,950.0,74.5,6.5,7.04409,34.973213,31.736382
4542,950.0,74.5,7.5,7.12669,34.98959,31.746822
4543,950.0,74.5,8.5,7.18739,35.0058,31.756899
4544,950.0,74.5,9.5,7.24141,35.01539,31.76388
4545,950.0,74.5,10.5,7.35569,35.03909,31.764193
4546,950.0,74.5,11.5,7.7199,35.1284,31.764944
4547,950.0,74.5,12.5,,,
4548,950.0,74.5,13.5,,,
4549,950.0,74.5,14.5,,,
4550,950.0,75.5,5.5,7.01181,34.96291,31.743536
4551,950.0,75.5,6.5,7.02989,34.965687,31.74362
4552,950.0,75.5,7.5,7.05969,34.97529,31.75132
4553,950.0,75.5,8.5,7.05919,34.993313,31.76861
4554,950.0,75.5,9.5,6.96389,34.97719,31.783192
4555,950.0,75.5,10.5,,,
4556,950.0,75.5,11.5,,,
4557,950.0,75.5,12.5,,,
4558,950.0,75.5,13.5,,,
4559,950.0,75.5,14.5,,,
4560,950.0,76.5,5.5,6.98099,34.95379,31.745762
4561,950.0,76.5,6.5,7.00641,34.95171,31.743427
4562,950.0,76.5,7.5,7.02211,34.95289,31.746826
4563,950.0,76.5,8.5,,,
4564,950.0,76.5,9.5,,,
4565,950.0,76.5,10.5,,,
4566,950.0,76.5,11.5,,,
4567,950.0,76.5,12.5,,,
4568,950.0,76.5,13.5,,,
4569,950.0,76.5,14.5,,,
4570,950.0,77.5,5.5,6.96349,34.9456,31.74581
4571,950.0,77.5,6.5,6.99781,34.935287,31.737204
4572,950.0,77.5,7.5,,,
4573,950.0,77.5,8.5,,,
4574,950.0,77.5,9.5,,,
4575,950.0,77.5,10.5,,,
4576,950.0,77.5,11.5,,,
4577,950.0,77.5,12.5,,,
4578,950.0,77.5,13.5,,,
4579,950.0,77.5,14.5,,,
4580,950.0,78.5,5.5,6.95661,34.94209,31.747667
4581,950.0,78.5,6.5,7.01929,34.93309,31.74071
4582,950.0,78.5,7.5,7.1447,34.926388,31.731838
4583,950.0,78.5,8.5,,,
4584,950.0,78.5,9.5,,,
4585,950.0,78.5,10.5,,,
4586,950.0,78.5,11.5,,,
4587,950.0,78.5,12.5,,,
4588,950.0,78.5,13.5,,,
4589,950.0,78.5,14.5,,,
4590,950.0,79.5,5.5,6.93709,34.940487,31.74988
4591,950.0,79.5,6.5,6.98299,34.928913,31.745434
4592,950.0,79.5,7.5,7.12179,34.92791,31.737011
4593,950.0,79.5,8.5,,,
4594,950.0,79.5,9.5,,,
4595,950.0,79.5,10.5,,,
4596,950.0,79.5,11.5,,,
4597,950.0,79.5,12.5,,,
4598,950.0,79.5,13.5,,,
4599,950.0,79.5,14.5,,,
4600,1000.0,70.5,5.5,7.12629,35.03499,32.01104
4601,1000.0,70.5,6.5,7.16589,35.03869,32.006943
4602,1000.0,70.5,7.5,7.24389,35.0483,32.001163
4603,1000.0,70.5,8.5,7.36309,35.068287,31.996254
4604,1000.0,70.5,9.5,7.5133,35.098988,31.99385
4605,1000.0,70.5,10.5,7.6808,35.137413,31.994312
4606,1000.0,70.5,11.5,7.8494,35.17819,31.997149
4607,1000.0,70.5,12.5,8.003091,35.2151,32.0009
4608,1000.0,70.5,13.5,8.132609,35.24491,32.0038
4609,1000.0,70.5,14.5,8.24461,35.26939,32.005016
4610,1000.0,71.5,5.5,7.0936,35.03261,32.015484
4611,1000.0,71.5,6.5,7.09191,35.0285,32.011017
4612,1000.0,71.5,7.5,7.14789,35.03409,32.005264
4613,1000.0,71.5,8.5,7.25029,35.0516,32.001255
4614,1000.0,71.5,9.5,7.38929,35.081112,31.999557
4615,1000.0,71.5,10.5,7.55831,35.12079,32.00016
4616,1000.0,71.5,11.5,7.745,35.165688,32.00267
4617,1000.0,71.5,12.5,7.92539,35.20721,32.0056
4618,1000.0,71.5,13.5,8.070391,35.237,32.006977
4619,1000.0,71.5,14.5,8.19719,35.2603,32.005966
4620,1000.0,72.5,5.5,7.10809,35.04369,32.02152
4621,1000.0,72.5,6.5,6.97909,35.01259,32.015026
4622,1000.0,72.5,7.5,7.02721,35.01501,32.007698
4623,1000.0,72.5,8.5,7.1168,35.031387,32.006157
4624,1000.0,72.5,9.5,7.2379,35.05859,32.006454
4625,1000.0,72.5,10.5,7.39919,35.09791,32.008076
4626,1000.0,72.5,11.5,7.60651,35.14881,32.01104
4627,1000.0,72.5,12.5,7.8348,35.20099,32.013103
4628,1000.0,72.5,13.5,7.98681,35.22699,32.01216
4629,1000.0,72.5,14.5,8.1776905,35.257812,32.007698
4630,1000.0,73.5,5.5,,,
4631,1000.0,73.5,6.5,,,
4632,1000.0,73.5,7.5,6.87831,34.986687,32.004562
4633,1000.0,73.5,8.5,6.9697,35.00839,32.01062
4634,1000.0,73.5,9.5,7.0607,35.03081,32.014565
4635,1000.0,73.5,10.5,7.19461,35.06509,32.01773
4636,1000.0,73.5,11.5,7.43049,35.12751,32.022686
4637,1000.0,73.5,12.5,8.026891,35.21539,32.0247
4638,1000.0,73.5,13.5,7.84281,35.207188,32.02119
4639,1000.0,73.5,14.5,,,
4640,1000.0,74.5,5.5,6.6968102,34.953987,32.003365
4641,1000.0,74.5,6.5,6.65331,34.95211,32.00206
4642,1000.0,74.5,7.5,6.77291,34.9738,32.00988
4643,1000.0,74.5,8.5,6.83449,34.98969,32.01784
4644,1000.0,74.5,9.5,6.8562,34.99721,32.024895
4645,1000.0,74.5,10.5,6.89629,35.00581,32.027256
4646,1000.0,74.5,11.5,7.12059,35.08041,32.038074
4647,1000.0,74.5,12.5,,,
4648,1000.0,74.5,13.5,,,
4649,1000.0,74.5,14.5,,,
4650,1000.0,75.5,5.5,6.67419,34.948788,32.00865
4651,1000.0,75.5,6.5,6.68359,34.95379,32.009182
4652,1000.0,75.5,7.5,6.72611,34.96739,32.015076
4653,1000.0,75.5,8.5,6.74249,34.981487,32.026382
4654,1000.0,75.5,9.5,6.63881,34.96521,32.04053
4655,1000.0,75.5,10.5,,,
4656,1000.0,75.5,11.5,,,
4657,1000.0,75.5,12.5,,,
4658,1000.0,75.5,13.5,,,
4659,1000.0,75.5,14.5,,,
4660,1000.0,76.5,5.5,6.65959,34.94339,32.012016
4661,1000.0,76.5,6.5,6.68451,34.94809,32.011456
4662,1000.0,76.5,7.5,6.70719,34.9613,32.0155
4663,1000.0,76.5,8.5,,,
4664,1000.0,76.5,9.5,,,
4665,1000.0,76.5,10.5,,,
4666,1000.0,76.5,11.5,,,
4667,1000.0,76.5,12.5,,,
4668,1000.0,76.5,13.5,,,
4669,1000.0,76.5,14.5,,,
4670,1000.0,77.5,5.5,6.64981,34.93689,32.014492
4671,1000.0,77.5,6.5,6.6954103,34.93491,32.009117
4672,1000.0,77.5,7.5,,,
4673,1000.0,77.5,8.5,,,
4674,1000.0,77.5,9.5,,,
4675,1000.0,77.5,10.5,,,
4676,1000.0,77.5,11.5,,,
4677,1000.0,77.5,12.5,,,
4678,1000.0,77.5,13.5,,,
4679,1000.0,77.5,14.5,,,
4680,1000.0,78.5,5.5,6.63679,34.932587,32.019207
4681,1000.0,78.5,6.5,6.70931,34.93219,32.017048
4682,1000.0,78.5,7.5,6.87801,34.94311,32.01197
4683,1000.0,78.5,8.5,,,
4684,1000.0,78.5,9.5,,,
4685,1000.0,78.5,10.5,,,
4686,1000.0,78.5,11.5,,,
4687,1000.0,78.5,12.5,,,
4688,1000.0,78.5,13.5,,,
4689,1000.0,78.5,14.5,,,
4690,1000.0,79.5,5.5,6.59869,34.92759,32.023945
4691,1000.0,79.5,6.5,6.63279,34.918312,32.02722
4692,1000.0,79.5,7.5,6.79359,34.9246,32.02065
4693,1000.0,79.5,8.5,,,
4694,1000.0,79.5,9.5,,,
4695,1000.0,79.5,10.5,,,
4696,1000.0,79.5,11.5,,,
4697,1000.0,79.5,12.5,,,
4698,1000.0,79.5,13.5,,,
4699,1000.0,79.5,14.5,,,
4700,1050.0,70.5,5.5,6.84121,35.01931,32.271637
4701,1050.0,70.5,6.5,6.88211,35.024113,32.268158
4702,1050.0,70.5,7.5,6.94961,35.032913,32.263386
4703,1050.0,70.5,8.5,7.0525,35.05039,32.259377
4704,1050.0,70.5,9.5,7.18829,35.07739,32.257446
4705,1050.0,70.5,10.5,7.34951,35.1114,32.257793
4706,1050.0,70.5,11.5,7.5213,35.14779,32.259792
4707,1050.0,70.5,12.5,7.67881,35.18101,32.262264
4708,1050.0,70.5,13.5,7.80099,35.208588,32.264107
4709,1050.0,70.5,14.5,7.8955,35.231888,32.26479
4710,1050.0,71.5,5.5,6.82269,35.01731,32.273087
4711,1050.0,71.5,6.5,6.82389,35.01401,32.269196
4712,1050.0,71.5,7.5,6.86159,35.018013,32.265335
4713,1050.0,71.5,8.5,6.94301,35.03309,32.263355
4714,1050.0,71.5,9.5,7.06919,35.059387,32.26322
4715,1050.0,71.5,10.5,7.24151,35.094788,32.264534
4716,1050.0,71.5,11.5,7.44671,35.13451,32.266537
4717,1050.0,71.5,12.5,7.63931,35.17099,32.268085
4718,1050.0,71.5,13.5,7.76069,35.19781,32.268456
4719,1050.0,71.5,14.5,7.83639,35.21959,32.26681
4720,1050.0,72.5,5.5,6.85011,35.02851,32.275745
4721,1050.0,72.5,6.5,6.7449102,34.999187,32.268284
4722,1050.0,72.5,7.5,6.75091,34.99791,32.26497
4723,1050.0,72.5,8.5,6.81101,35.01211,32.26746
4724,1050.0,72.5,9.5,6.92201,35.03709,32.271015
4725,1050.0,72.5,10.5,7.10511,35.0726,32.2744
4726,1050.0,72.5,11.5,7.36969,35.11699,32.276752
4727,1050.0,72.5,12.5,7.64099,35.160988,32.276443
4728,1050.0,72.5,13.5,7.73601,35.18409,32.274944
4729,1050.0,72.5,14.5,7.77529,35.210613,32.270153
4730,1050.0,73.5,5.5,,,
4731,1050.0,73.5,6.5,,,
4732,1050.0,73.5,7.5,6.60009,34.966587,32.25899
4733,1050.0,73.5,8.5,6.65051,34.98829,32.272484
